mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algo__objective,param_algo__max_depth,param_algo__learning_rate,param_algo__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,dpi,training_score,best_score_cv,testing_score,converting_time
0.3272209167480469,0.22019318663045648,0.007801055908203125,0.00030602754437008536,multi:softprob,25,0.001,0.4571428571428572,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.001, 'algo__gamma': 0.4571428571428572}",1.0,1.0,0.9925902412479594,0.9930981401569636,0.9964220953512307,0.0035824079664948266,10.0,50.0,1.0,0.9981475603119898,1.0,24.475727081298828
0.3844875693321228,0.17549413394716273,0.007505834102630615,0.0006482756669772091,multi:softprob,50,0.01,0.7346938775510204,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 50, 'algo__learning_rate': 0.01, 'algo__gamma': 0.7346938775510204}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,50.0,1.0,0.9981475603119898,1.0,24.475727081298828
0.40533971786499023,0.28010720268280237,0.00778728723526001,0.00036016890187236575,multi:softprob,5,0.01,0.2612244897959184,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 5, 'algo__learning_rate': 0.01, 'algo__gamma': 0.2612244897959184}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.16385972499847412,0.018220933367310743,0.007755756378173828,0.0003705971215222014,multi:softprob,10,0.05,0.6204081632653062,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 10, 'algo__learning_rate': 0.05, 'algo__gamma': 0.6204081632653062}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.14528888463974,0.027045032542857228,0.007624566555023193,0.0007264846764033894,multi:softmax,45,0.1,0.1469387755102041,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 45, 'algo__learning_rate': 0.1, 'algo__gamma': 0.1469387755102041}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.11856299638748169,0.002526428223576885,0.007316529750823975,0.00024039376427071845,multi:softprob,25,0.1,0.6367346938775511,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.1, 'algo__gamma': 0.6367346938775511}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.17696350812911987,0.02192718333138584,0.007435023784637451,0.00034346132226363644,multi:softmax,60,0.001,0.3918367346938776,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 60, 'algo__learning_rate': 0.001, 'algo__gamma': 0.3918367346938776}",1.0,1.0,0.9925902412479594,0.9930981401569636,0.9964220953512307,0.0035824079664948266,10.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.2160014510154724,0.05017804600767586,0.007474720478057861,0.0004370252022913593,multi:softmax,60,0.05,0.7020408163265307,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 60, 'algo__learning_rate': 0.05, 'algo__gamma': 0.7020408163265307}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.27220022678375244,0.11903290432849285,0.009306252002716064,0.001658897442068103,multi:softmax,50,0.1,0.0816326530612245,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 50, 'algo__learning_rate': 0.1, 'algo__gamma': 0.0816326530612245}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.28832530975341797,0.052853404186874446,0.009276747703552246,0.0015355101115404315,multi:softprob,25,0.05,0.2612244897959184,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.05, 'algo__gamma': 0.2612244897959184}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.17915493249893188,0.013520827833156598,0.007811784744262695,0.0001404425074915418,multi:softprob,25,0.1,0.1142857142857143,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.1, 'algo__gamma': 0.1142857142857143}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.21167749166488647,0.019879994933922944,0.00761723518371582,0.0003122247185516541,multi:softprob,5,0.05,0.7836734693877552,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 5, 'algo__learning_rate': 0.05, 'algo__gamma': 0.7836734693877552}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
