,converting_time,page,dpi,c,m,y,k,sum,base_minus_curr_sum,diff
25796,0.0055201053619384766,237,300,0.24,0.0,0.55,0.3,1.09,5.38,5.38
25797,0.0053560733795166016,238,300,0.24,0.01,0.54,0.36,1.15,5.09,5.09
25798,0.0059969425201416016,239,300,0.24,0.01,0.55,0.38,1.1800000000000002,4.450000000000001,4.450000000000001
25799,0.008831977844238281,240,300,2.63,0.06,7.69,5.6,15.98,3.6099999999999994,3.6099999999999994
25800,0.0057621002197265625,241,300,2.94,0.0,8.44,5.29,16.669999999999998,2.580000000000002,2.580000000000002
25801,0.007010936737060547,242,300,2.55,0.09,7.47,5.25,15.36,4.219999999999999,4.219999999999999
25802,0.010622262954711914,243,300,2.56,0.12,7.45,5.63,15.760000000000002,4.43,4.43
25803,0.0060579776763916016,244,300,2.97,0.04,8.53,5.56,17.099999999999998,3.1300000000000026,3.1300000000000026
25804,0.005803823471069336,245,300,2.97,0.0,8.51,5.22,16.7,2.59,2.59
25805,0.006474018096923828,246,300,2.92,0.0,8.41,5.15,16.48,3.25,3.25
25806,0.005930900573730469,247,300,2.67,0.09,7.83,5.83,16.42,3.4499999999999993,3.4499999999999993
25807,0.005916118621826172,248,300,3.07,0.0,8.73,5.31,17.11,2.1999999999999993,2.1999999999999993
25808,0.006644010543823242,249,300,3.04,0.0,8.66,5.29,16.99,2.9400000000000013,2.9400000000000013
25809,0.005957841873168945,250,300,3.04,0.05,8.71,5.73,17.53,2.84,2.84
25810,0.006163835525512695,251,300,3.04,0.0,8.68,5.3,17.02,2.469999999999999,2.469999999999999
25811,0.006638288497924805,252,300,2.89,0.0,8.34,5.17,16.4,3.3000000000000007,3.3000000000000007
25812,0.006493091583251953,253,300,3.04,0.07,8.73,5.87,17.71,2.16,2.16
25813,0.0061130523681640625,254,300,2.98,0.0,8.55,5.31,16.84,2.4899999999999984,2.4899999999999984
25814,0.006353139877319336,255,300,2.9,0.0,8.3,5.23,16.43,3.289999999999999,3.289999999999999
25815,0.0060999393463134766,256,300,3.03,0.05,8.68,5.7,17.46,2.6799999999999997,2.6799999999999997
25816,0.005854368209838867,257,300,3.03,0.0,8.65,5.27,16.95,2.3500000000000014,2.3500000000000014
